f,iid,cd,dn,cs,dt
"true","235623373","08680750","ДЕРЖАВНЕ ПІДПРИЄМСТВО"ПІДПРИЄМСТВО рОМЕНСЬКОЇ ВИПРАВНОЇ КОЛОНІЇ УПРАВЛІННЯ ДЕРЖАВНОЇ ПЕНІТЕНЦІАРНОЇ СЛУЖБИ УКРАЇНИ В СУМСЬКІЙ ОБЛАСТІ (№56)","зареєстровано","2017-02-14T10:10:22.6680000+03:00"
"true","34355700","08680709","Державне підприємство "Підприємство Катеринівської виправної колонії управління Державної пенітенціарної служби України в Рівненській області (№46)"","зареєстровано","2017-02-14T10:10:22.9880000+03:00"
"true","364399776","08680767","Державне підприємство "Підприємство Шосткинської виправної колонії управління Державної пенітенціарної служби України в Сумській області (№66)"","зареєстровано","2017-02-14T10:10:23.3750000+03:00"
"true","358264271","08680052","Державне підприємство "Сільськогосподарське підприємство Веселівського виправного центру управління державної пенітенціарної служби України в Запорізькій області (№8)"","зареєстровано","2017-02-14T10:10:24.3690000+03:00"
"true","373265763","08680158","ДП "Підприємство Долинського виправного центру (№118)"","зареєстровано","2017-02-14T10:10:24.8010000+03:00"
"true","58701872","08679787","Державне підприємство "Підприємство Державної кримінально-виконавчої служби України (№133)"","зареєстровано","2017-02-14T10:10:25.1280000+03:00"
"true","41002601","08679793","ДП "Підприємство Пятихатської виправної колонії"(№122)","зареєстровано","2017-02-14T10:10:25.4190000+03:00"
"true","451929352","08679971","Державне підприємство "Підприємство Житомирської виправної колонії управління Державної пенітенціарної служби України в Житомирській області (№4)"","зареєстровано","2017-02-14T10:10:25.7050000+03:00"
"true","358192576","08679988","Державне підприємство "Підприємство Бердичівської виправної колонії управління Державної пенітенціарної служби України в Житомирській області (№70)"","зареєстровано","2017-02-14T10:10:26.0220000+03:00"
"true","435597793","08679994","Державне підприємство "Підприємство Коростенської виправної колоніїї управління Державної пенітенціарної служби України в Житомирській області (№71)"","зареєстровано","2017-02-14T10:10:26.3700000+03:00"
"true","35226767","08679764","Державне Підприємство "Підприємство Державної кримінально-виконавчої служби України (№89)"","зареєстровано","2017-02-14T10:10:26.6570000+03:00"
"true","435804117","08680023","Державне підприємство "Підприємство Бердичівського виправного центру управління державної пенітенціарної служби України в Житомирській області (№ 108)"","зареєстровано","2017-02-14T10:10:26.9580000+03:00"
"true","18727208","08679758","ДЕРЖАВНЕ ПІДПРИЄМСТВО « ПІДПРИЄМСТВО КРИВОРІЗЬКОЇ ВИПРАВНОЇ КОЛОНІЇ УПРАВЛІННЯ ДЕРЖАВНОЇ ПЕНІТЕНЦІАРНОЇ СЛУЖБИ УКРАЇНИ У ДНІПРОПЕТРОВСЬКІЙ ОБЛАСТІ (№80)»","зареєстровано","2017-02-14T10:10:27.2610000+03:00"
"true","357074534","08680069","Державне підприємство "Підприємство Вільнянської виправної колонії управління Державної пенітенціарної служби України в Запорізькій області (№ 20)"","зареєстровано","2017-02-14T10:10:27.5520000+03:00"
"true","243868523","08680075","Державне підприємство "Підприємство Софіївської виправної коло?олонії управління Державної пенітенціарної служби України в Запорізькій області (№55)"","зареєстровано","2017-02-14T10:10:27.8430000+03:00"
